ScannerPro Engine data log recorded on 09/11/2012 22:03:03
,Time,AC Sw,Air Temp,Barometric Pressure,Batt Volts,Code 13,Code 13,Code 14,Code 14,Code 15,Code 15,Code 21,Code 21,Code 22,Code 22,Code 23,Code 23,Code 24,Code 24,Code 25,Code 25,Code 31,Code 31,Code 32,Code 32,Code 41,Code 41,Code 42,Code 42,Code 46,Code 46,Code 51,Code 51,Code 52,Code 52,ECUID,EGR,Elec Load,Evap Purge,IAC Duty Cycle,Idle Switch,Ignition Advance,Injector PW,LTFT,Manifold Pressure,Monitor1,Monitor2,O2 Sensor,O2S_Status,PS Switch,RPM,STFT,Target Idle,TFT,TPS Angle,TPS Volts,VSS,Water Temp,
Sample #,Seconds,,C,mBar,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,degrees (BTDC),ms,,mBar,,,mV,,,RPM,,RPM,,degrees,V,MPH,C,
1553,449.700,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.52,000,370,3,128.00,0.058,Inactive,Inactive,0883,096,0878,112,0.00,0.000,000,082,
1554,450.148,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.53,000,364,4,128.00,0.078,Inactive,Inactive,0915,096,0878,112,0.00,0.000,000,082,
1555,450.276,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.53,000,364,4,0.00,0.078,Inactive,Inactive,0915,144,0878,112,0.00,0.000,000,083,
1556,450.404,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.54,000,364,15,0.00,0.291,Inactive,Inactive,0925,144,0878,112,0.00,0.000,000,083,
1557,450.852,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,357,41,0.00,0.796,Inactive,Inactive,0941,144,0878,112,0.00,0.000,000,083,
1558,451.299,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.46,000,351,45,0.00,0.874,Inactive,Inactive,0952,144,0878,112,0.00,0.000,000,083,
1559,451.427,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.46,000,351,45,192.00,0.874,Inactive,Inactive,0952,114,0878,112,0.00,0.000,000,083,
1560,451.555,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.44,000,351,45,192.00,0.874,Inactive,Inactive,0932,114,0878,112,0.00,0.000,000,083,
1561,452.003,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.44,000,364,31,192.00,0.602,Inactive,Inactive,0906,114,0878,112,0.00,0.000,000,083,
1562,452.467,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.50,000,364,4,192.00,0.078,Inactive,Inactive,0897,114,0878,112,0.00,0.000,000,083,
1563,452.595,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.50,000,364,4,128.00,0.078,Inactive,Inactive,0897,127,0878,112,0.00,0.000,000,083,
1564,452.723,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.53,000,370,3,128.00,0.058,Inactive,Inactive,0883,127,0878,112,0.00,0.000,000,083,
1565,453.171,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.54,000,364,4,128.00,0.078,Inactive,Inactive,0919,127,0878,112,0.00,0.000,000,083,
1566,453.619,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.51,000,357,24,128.00,0.466,Inactive,Inactive,0935,127,0878,112,0.00,0.000,000,083,
1567,453.747,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.51,000,357,24,64.00,0.466,Inactive,Inactive,0935,134,0878,112,0.00,0.000,000,083,
1568,453.875,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,357,43,64.00,0.835,Inactive,Inactive,0940,134,0878,112,0.00,0.000,000,083,
1569,454.322,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.47,000,357,45,64.00,0.874,Inactive,Inactive,0938,134,0878,112,0.00,0.000,000,083,
1570,454.770,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.45,000,357,34,64.00,0.660,Inactive,Inactive,0929,134,0878,112,0.00,0.000,000,083,
1571,454.898,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.45,000,357,34,0.00,0.660,Inactive,Inactive,0929,105,0878,112,0.00,0.000,000,083,
1572,455.026,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.45,000,357,26,0.00,0.505,Inactive,Inactive,0938,105,0878,112,0.00,0.000,000,083,
1573,455.474,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.45,000,357,11,0.00,0.214,Inactive,Inactive,0925,105,0878,112,0.00,0.000,000,083,
1574,455.922,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.50,000,370,3,0.00,0.058,Inactive,Inactive,0883,105,0878,112,0.00,0.000,000,083,
1575,456.050,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.50,000,370,3,64.00,0.058,Inactive,Inactive,0883,129,0878,112,0.00,0.000,000,083,
1576,456.178,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.54,000,370,3,64.00,0.058,Inactive,Inactive,0895,129,0878,112,0.00,0.000,000,083,
1577,456.625,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.53,000,364,5,64.00,0.097,Inactive,Inactive,0931,129,0878,112,0.00,0.000,000,083,
1578,457.073,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,357,42,64.00,0.816,Inactive,Inactive,0929,129,0878,112,0.00,0.000,000,083,
1579,457.201,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,357,42,128.00,0.816,Inactive,Inactive,0929,125,0878,112,0.00,0.000,000,083,
1580,457.329,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.47,000,357,44,128.00,0.854,Inactive,Inactive,0925,125,0878,112,0.00,0.000,000,083,
1581,457.777,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.46,000,357,29,128.00,0.563,Inactive,Inactive,0933,125,0878,112,0.00,0.000,000,083,
1582,458.225,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.47,000,357,16,128.00,0.311,Inactive,Inactive,0911,125,0878,112,0.00,0.000,000,083,
1583,458.353,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.47,000,357,16,192.00,0.311,Inactive,Inactive,0911,123,0878,112,0.00,0.000,000,083,
1584,458.481,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,364,8,192.00,0.155,Inactive,Inactive,0918,123,0878,112,0.00,0.000,000,083,
1585,458.929,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.53,000,364,4,192.00,0.078,Inactive,Inactive,0918,123,0878,112,0.00,0.000,000,083,
1586,459.377,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.50,000,357,38,192.00,0.738,Inactive,Inactive,0934,123,0878,112,0.00,0.000,000,083,
1587,459.505,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.50,000,357,38,0.00,0.738,Inactive,Inactive,0934,127,0878,112,0.00,0.000,000,083,
1588,459.633,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,357,43,0.00,0.835,Inactive,Inactive,0952,127,0878,112,0.00,0.000,000,083,
1589,460.080,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.46,000,357,35,0.00,0.680,Inactive,Inactive,0937,127,0878,112,0.00,0.000,000,083,
1590,460.528,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.44,000,357,23,0.00,0.447,Inactive,Inactive,0928,127,0878,112,0.00,0.000,000,083,
1591,460.656,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.44,000,357,23,0.00,0.447,Inactive,Inactive,0928,124,0878,112,0.00,0.000,000,083,
1592,460.784,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,364,10,0.00,0.194,Inactive,Inactive,0929,124,0878,112,0.00,0.000,000,083,
1593,461.232,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.52,000,364,4,0.00,0.078,Inactive,Inactive,0915,124,0878,112,0.00,0.000,000,083,
1594,461.680,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.55,000,364,12,0.00,0.233,Inactive,Inactive,0923,124,0878,112,0.00,0.000,000,083,
1595,461.808,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.55,000,364,12,0.00,0.233,Inactive,Inactive,0923,159,0878,112,0.00,0.000,000,083,
1596,461.936,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.52,000,357,36,0.00,0.699,Inactive,Inactive,0939,159,0878,112,0.00,0.000,000,083,
1597,462.383,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.48,000,351,43,0.00,0.835,Inactive,Inactive,0948,159,0878,112,0.00,0.000,000,083,
1598,462.831,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.47,000,351,45,0.00,0.874,Inactive,Inactive,0942,159,0878,112,0.00,0.000,000,083,
1599,462.959,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.47,000,351,45,64.00,0.874,Inactive,Inactive,0942,115,0878,112,0.00,0.000,000,083,
1600,463.087,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.46,000,357,45,64.00,0.874,Inactive,Inactive,0941,115,0878,112,0.00,0.000,000,083,
1601,463.535,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.44,000,357,34,64.00,0.660,Inactive,Inactive,0927,115,0878,112,0.00,0.000,000,083,
1602,463.983,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,364,5,64.00,0.097,Inactive,Inactive,0909,115,0878,112,0.00,0.000,000,083,
1603,464.111,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,364,5,0.00,0.097,Inactive,Inactive,0909,126,0878,112,0.00,0.000,000,083,
1604,464.239,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.51,000,364,4,0.00,0.078,Inactive,Inactive,0908,126,0878,112,0.00,0.000,000,083,
1605,464.687,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.53,000,364,4,0.00,0.078,Inactive,Inactive,0920,126,0878,112,0.00,0.000,000,083,
1606,465.135,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,357,35,0.00,0.680,Inactive,Inactive,0951,126,0878,112,0.00,0.000,000,083,
1607,465.263,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.49,000,357,35,64.00,0.680,Inactive,Inactive,0951,128,0878,112,0.00,0.000,000,083,
1608,465.391,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.47,000,351,43,64.00,0.835,Inactive,Inactive,0949,128,0878,112,0.00,0.000,000,083,
1609,465.855,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.47,000,357,41,64.00,0.796,Inactive,Inactive,0921,128,0878,112,0.00,0.000,000,083,
1610,466.302,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.51,000,364,4,64.00,0.078,Inactive,Inactive,0910,128,0878,112,0.00,0.000,000,083,
1611,466.430,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.51,000,364,4,128.00,0.078,Inactive,Inactive,0910,137,0878,112,0.00,0.000,000,083,
1612,466.558,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.53,000,364,4,128.00,0.078,Inactive,Inactive,0909,137,0878,112,0.00,0.000,000,083,
1613,467.006,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.48,000,351,42,128.00,0.816,Inactive,Inactive,0951,137,0878,112,0.00,0.000,000,083,
1614,467.454,Inactive,024,-193,0.000,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,On,Off,Off,00,Open,08,1.46,000,351,43,128.00,0.835,Inactive,Inactive,0956,137,0878,112,0.00,0.000,000,083,
