ScannerPro Engine data log recorded on 09/15/2012 11:30:03
,Time,AC Sw,Air Temp,Barometric Pressure,Batt Volts,Code 13,Code 13,Code 14,Code 14,Code 15,Code 15,Code 21,Code 21,Code 22,Code 22,Code 23,Code 23,Code 24,Code 24,Code 25,Code 25,Code 31,Code 31,Code 32,Code 32,Code 41,Code 41,Code 42,Code 42,Code 46,Code 46,Code 51,Code 51,Code 52,Code 52,ECUID,EGR,Elec Load,Evap Purge,IAC Duty Cycle,Idle Switch,Ignition Advance,Injector PW,LTFT,Manifold Pressure,Monitor1,Monitor2,O2 Sensor,O2S_Status,PS Switch,RPM,STFT,Target Idle,TFT,TPS Angle,VSS,Water Temp,
Sample #,Seconds,,C,mBar,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,degrees (BTDC),ms,,mBar,,,mV,,,RPM,,RPM,,degrees,MPH,C,
337,42.977,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.92,127,403,92,64.00,0.796,Active,Inactive,1604,128,1552,127,5.39,000,018,
338,43.105,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,21,1.93,127,403,90,64.00,0.796,Active,Inactive,1582,128,1552,127,5.39,000,018,
339,43.232,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,21,1.93,127,403,90,64.00,0.796,Active,Inactive,1582,128,1552,127,5.39,000,018,
340,43.360,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,18,1.93,127,403,90,64.00,0.816,Active,Inactive,1608,128,1552,127,5.39,000,018,
341,43.488,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,18,1.93,127,403,90,192.00,0.816,Active,Inactive,1608,128,1552,127,5.39,000,018,
342,43.616,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.92,127,396,92,192.00,0.835,Active,Inactive,1590,128,1552,127,5.39,000,018,
343,43.744,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.92,127,396,92,192.00,0.835,Active,Inactive,1590,128,1552,127,5.39,000,018,
344,43.872,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,18,1.92,127,403,89,192.00,0.816,Active,Inactive,1593,128,1552,127,5.39,000,018,
345,44.000,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,18,1.92,127,403,89,192.00,0.816,Active,Inactive,1593,128,1552,127,5.39,000,018,
346,44.128,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.92,127,403,92,192.00,0.835,Active,Inactive,1586,128,1552,127,5.39,000,018,
347,44.256,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.92,127,403,92,192.00,0.835,Active,Inactive,1586,128,1552,127,5.39,000,019,
348,44.384,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,88,192.00,0.835,Active,Inactive,1575,128,1552,127,5.39,000,019,
349,44.512,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,88,192.00,0.835,Active,Inactive,1575,128,1552,127,5.39,000,019,
350,44.640,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,87,192.00,0.816,Active,Inactive,1583,128,1552,127,5.39,000,019,
351,44.768,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,87,192.00,0.816,Active,Inactive,1583,128,1552,127,5.39,000,019,
352,44.912,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,17,1.95,127,403,94,192.00,0.835,Active,Inactive,1566,128,1552,127,5.39,000,019,
353,45.040,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,17,1.95,127,403,94,192.00,0.835,Active,Inactive,1566,128,1552,127,5.39,000,019,
354,45.168,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.95,127,403,93,192.00,0.835,Active,Inactive,1568,128,1552,127,5.39,000,019,
355,45.296,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.95,127,403,93,192.00,0.835,Active,Inactive,1568,128,1552,127,5.39,000,019,
356,45.424,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.94,127,403,89,192.00,0.835,Active,Inactive,1567,128,1552,127,5.39,000,019,
357,45.552,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.94,127,403,89,192.00,0.835,Active,Inactive,1567,128,1552,127,5.39,000,019,
358,45.680,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,18,1.95,127,409,90,192.00,0.816,Active,Inactive,1581,128,1552,127,5.39,000,019,
359,45.808,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,18,1.95,127,409,90,192.00,0.816,Active,Inactive,1581,128,1552,127,5.39,000,019,
360,45.936,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.93,127,403,97,192.00,0.835,Active,Inactive,1580,128,1552,127,5.39,000,019,
361,46.064,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.93,127,403,97,192.00,0.835,Active,Inactive,1580,128,1552,127,5.39,000,019,
362,46.192,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.95,127,409,89,192.00,0.854,Active,Inactive,1562,128,1552,127,5.39,000,019,
363,46.320,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.95,127,409,89,192.00,0.854,Active,Inactive,1562,128,1552,127,5.39,000,019,
364,46.448,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.94,127,403,90,192.00,0.835,Active,Inactive,1566,128,1552,127,5.39,000,019,
365,46.576,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.94,127,403,90,64.00,0.835,Active,Inactive,1566,128,1552,127,5.39,000,019,
366,46.704,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.95,127,409,90,64.00,0.835,Active,Inactive,1565,128,1552,127,5.39,000,019,
367,46.832,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.95,127,409,90,64.00,0.835,Active,Inactive,1565,128,1552,127,5.39,000,019,
368,46.960,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,97,64.00,0.854,Active,Inactive,1560,128,1552,127,5.39,000,019,
369,47.088,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,97,64.00,0.854,Active,Inactive,1560,128,1552,127,5.39,000,019,
370,47.216,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,18,1.95,127,409,92,64.00,0.854,Active,Inactive,1568,128,1552,127,5.39,000,019,
371,47.344,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,18,1.95,127,409,92,64.00,0.854,Active,Inactive,1568,128,1552,127,5.39,000,019,
372,47.471,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.95,127,403,88,64.00,0.854,Active,Inactive,1576,128,1552,127,5.39,000,019,
373,47.583,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.95,127,403,88,64.00,0.854,Active,Inactive,1576,128,1552,127,5.39,000,019,
374,47.711,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.94,127,403,88,64.00,0.854,Active,Inactive,1571,128,1552,127,5.39,000,019,
375,47.839,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.94,127,403,88,64.00,0.854,Active,Inactive,1571,128,1552,127,5.39,000,019,
376,47.967,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.95,127,409,96,64.00,0.854,Active,Inactive,1553,128,1552,127,5.39,000,019,
377,48.095,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.95,127,409,96,192.00,0.854,Active,Inactive,1553,128,1552,127,5.39,000,019,
378,48.223,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,94,192.00,0.854,Active,Inactive,1576,128,1552,127,5.39,000,019,
379,48.351,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,94,192.00,0.854,Active,Inactive,1576,128,1552,127,5.39,000,019,
380,48.479,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,17,1.95,127,409,87,192.00,0.874,Active,Inactive,1577,128,1552,127,5.39,000,019,
381,48.607,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,17,1.95,127,409,87,192.00,0.874,Active,Inactive,1577,128,1552,127,5.39,000,019,
382,48.735,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,88,192.00,0.874,Active,Inactive,1582,128,1552,127,5.39,000,019,
383,48.863,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.94,127,403,88,64.00,0.874,Active,Inactive,1582,128,1552,127,5.39,000,019,
384,48.991,Inactive,023,1013,13.984,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.97,127,409,98,64.00,0.874,Active,Inactive,1571,128,1552,127,5.39,000,019,
385,49.119,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.97,127,409,98,64.00,0.874,Active,Inactive,1571,128,1552,127,5.39,000,019,
386,49.246,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.89,127,403,91,64.00,0.854,Active,Inactive,1570,128,1552,127,5.39,000,019,
387,49.374,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.89,127,403,91,64.00,0.854,Active,Inactive,1570,128,1552,127,5.39,000,019,
388,49.502,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.87,127,409,89,64.00,0.835,Active,Inactive,1573,128,1552,127,5.39,000,019,
389,49.630,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.87,127,409,89,192.00,0.835,Active,Inactive,1573,092,1552,109,5.39,000,020,
390,49.758,Inactive,023,1013,14.063,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.86,127,409,98,192.00,0.777,Active,Inactive,1574,092,1552,109,5.39,000,020,
391,49.886,Inactive,023,1013,14.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.86,127,409,98,192.00,0.777,Active,Inactive,1574,092,1552,109,5.39,000,020,
392,50.014,Inactive,023,1013,14.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.85,127,409,98,192.00,0.699,Active,Inactive,1557,092,1552,109,5.39,000,020,
393,50.142,Inactive,023,1013,14.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,19,1.85,127,409,98,192.00,0.699,Active,Inactive,1557,092,1552,109,5.39,000,020,
394,50.270,Inactive,023,1013,14.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.84,127,409,94,192.00,0.641,Active,Inactive,1559,092,1552,109,5.39,000,020,
395,50.398,Inactive,023,1013,14.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,48,Idle,20,1.84,127,409,94,64.00,0.641,Active,Inactive,1559,073,1552,100,5.39,000,020,
